,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
1516,"BPM,平台,系統,需求,取消,驗收,申單,APP77,廠商,筆貨開,一張,invoice,無法,修改,需將,兩筆,做,同一,筆,驗收,系統,cancel,驗收,卻,無法,重新,收料",3,R&D資訊系統,0,"[5.9378803e-05 8.0646269e-02 4.1810643e-02 8.1985509e-01 1.2265651e-04
 7.0242176e-04 2.1623261e-02 3.5180289e-02]"
729,"BPM,平台,系統,軟體,需求,申單,資產,編號,出不來,空,無法,使用",2,GOC,0,"[4.26082726e-04 2.60175467e-01 3.84772032e-01 1.17105566e-01
 9.72177440e-05 2.21482813e-02 2.04980984e-01 1.02943992e-02]"
4977,"SAP,168,QCI,BOM,COST,無法,下載,檔案",0,BPM平台系統,4,"[9.7961181e-01 2.1002246e-05 3.3591688e-05 1.6529733e-05 1.2864577e-02
 6.7311483e-03 7.1503856e-04 6.2889258e-06]"
6169,"SAP,168,QCI,詢問,有時候,ZMV5,download,資料,空",0,BPM平台系統,4,"[9.7988415e-01 1.8989615e-05 3.0683757e-05 1.5285837e-05 1.3273341e-02
 6.1087389e-03 6.6281378e-04 5.9165563e-06]"
3456,"CAMP,表單,附件,無法,下載,下載到,部分,卡住",2,GOC,1,"[3.0853771e-04 2.9200080e-01 4.2725760e-01 1.0742284e-01 7.4905409e-05
 2.5387531e-02 1.0553031e-01 4.2017531e-02]"
5040,"SAP,168,QCI,User,反應,執行,ZMAW,做,出貨,時,發現,Delivery,存在,Delivry,no,3599,duplication,訊息,產生,速,user,連繫",0,BPM平台系統,4,"[9.7831947e-01 5.5023484e-05 7.8081030e-05 3.6462105e-05 8.3382484e-03
 1.1391340e-02 1.7750994e-03 6.2437211e-06]"
9708,"SAP,168,QCI,無法,連線,MyQuanta,Intra,System,CSAP35,出現,拒絕,連線,錯誤,訊息",0,BPM平台系統,4,"[9.8285115e-01 3.3147713e-05 4.8426620e-05 2.3243547e-05 7.2545782e-03
 8.6450242e-03 1.1394044e-03 5.0120066e-06]"
6366,"內部,資訊,系統,Agile,問題,Java,更新,後,無法,使用",5,SAP-2X8(QSMC),6,"[7.0253136e-03 5.6309775e-03 1.0738775e-02 8.9035247e-04 8.5845779e-05
 9.5100772e-01 2.4196867e-02 4.2417808e-04]"
6231,"SAP,168,QCI,CSAP25,無法,登入,使用",0,BPM平台系統,4,"[9.2446965e-01 1.9238285e-05 3.5266374e-05 1.9401768e-05 6.8914667e-02
 5.8787386e-03 6.4952258e-04 1.3480712e-05]"
20105,"BPM,平台,系統,廠商,e,mail,公司,阻擋,無法,收取,e,mail",3,R&D資訊系統,0,"[1.7915896e-04 2.0870206e-01 1.8272540e-01 4.6959466e-01 1.1650355e-04
 6.4015663e-03 5.7365969e-02 7.4914642e-02]"
1888,"內部,資訊,系統,線上,課程,無法,自動,播放",2,GOC,6,"[7.0944091e-04 2.2453897e-01 3.4355715e-01 9.8756284e-02 1.4212681e-04
 2.6939210e-02 3.0036005e-01 4.9967743e-03]"
644,"BPM,平台,系統,MRO2,申單,填寫,好,傳送,後,出現,BPM,Protal,編譯,錯誤,原始,錯誤,行,31,SC0433,訊息,透過,BPM,系統,管理,去,查詢,舊,單據,出現類,錯誤,訊息,求認,問題",6,內部資訊系統,0,"[7.1062683e-04 4.5870122e-02 3.4883935e-02 4.1854480e-01 2.1546707e-04
 1.8896899e-03 4.9768430e-01 2.0098906e-04]"
3839,"SAP,168,QCI,user,一料號,刪除,ECN,尚未,同步,到,SAP",0,BPM平台系統,4,"[9.5876777e-01 2.0031113e-05 3.4809076e-05 1.8371455e-05 3.4138348e-02
 6.3297106e-03 6.8114034e-04 9.9635363e-06]"
2109,"BPM,平台,系統,假時,選取,事假,發生,expcetion,error",2,GOC,0,"[2.07656485e-04 2.71355361e-01 3.01555067e-01 2.76188403e-01
 9.71335830e-05 1.05719585e-02 8.10117722e-02 5.90126067e-02]"
9038,"SAP,168,QCI,zhwe,使用,手冊,不知,使用,無法,執行,扣帳,動作,2630",0,BPM平台系統,4,"[9.8616123e-01 2.5371774e-05 3.6930960e-05 1.6592501e-05 4.6976008e-03
 8.2339030e-03 8.2371355e-04 4.6555260e-06]"
4165,"SAP,2X8,QSMC,User,反應,無法,logon,sap298,已",6,內部資訊系統,5,"[0.00247237 0.18796955 0.30113536 0.05345787 0.00039088 0.09269878
 0.35769314 0.00418199]"
3287,"BPM,平台,系統,MRO,Vendor,data,issue,关联,企业,Vendor,code,GTM,MRO,资料,维护,系统,界面,税务,登记,号,组织,机构,代码,这,两栏,锁定,无法,进行,更改,维护,请,帮忙,确认,问题,并,解决,谢谢",2,GOC,0,"[2.3284914e-04 2.8383633e-01 3.4381697e-01 2.1783167e-01 9.2663315e-05
 1.2770957e-02 1.0066518e-01 4.0753376e-02]"
4730,"SAP,168,QCI,倉庫,不良品,122,扣帳",0,BPM平台系統,4,"[9.7376955e-01 1.5383866e-05 2.6181742e-05 1.3434730e-05 2.0507665e-02
 5.1191975e-03 5.4185383e-04 6.7183041e-06]"
6769,"SAP,168,QCI,user,使用,發現,SO,no,501,Invoice,no,顯示,lock,住",0,BPM平台系統,4,"[9.8332512e-01 3.7009409e-05 5.2661559e-05 2.3836714e-05 5.4714312e-03
 9.8904707e-03 1.1941248e-03 5.2089022e-06]"
14843,"網管,大陸,同仁,出差,QCI,有申,帳號,密碼,手動,收,outlook,信件,無法,上網",5,SAP-2X8(QSMC),7,"[6.6926107e-03 1.2880866e-02 2.5011383e-02 1.9673379e-03 1.0607825e-04
 9.1535580e-01 3.6540061e-02 1.4458452e-03]"
2140,"SAP,168,QCI,user,download,出貨,目的地",0,BPM平台系統,4,"[9.6871412e-01 1.6818385e-05 2.8912169e-05 1.4991027e-05 2.5162486e-02
 5.4665129e-03 5.8850186e-04 7.6854549e-06]"
2923,"SAP,2X8,QSMC,PO,權限,只,刪除,ITEM,減少,ITEM,吳,先生,目前,人,大陸",6,內部資訊系統,5,"[2.5383607e-03 4.8162054e-02 6.4103879e-02 4.4058457e-02 2.4965144e-04
 1.6835127e-02 8.2396454e-01 8.7866785e-05]"
7722,"SAP,168,QCI,USER,了解,ZMD5,下,BOM,COST,裡的,Current,month,net,price,欄位,資料,相關,同仁",0,BPM平台系統,4,"[9.8424673e-01 3.7624552e-05 5.2521042e-05 2.3702161e-05 4.6659401e-03
 9.7303409e-03 1.2383559e-03 4.6614409e-06]"
7955,"SAP,168,QCI,無法,看到,價錢",0,BPM平台系統,4,"[9.5094931e-01 1.7242628e-05 3.0780815e-05 1.6540280e-05 4.2943470e-02
 5.4338723e-03 5.9890281e-04 9.9605350e-06]"
7565,"SAP,168,QCI,USR,無法,列印,5168",0,BPM平台系統,4,"[9.1542560e-01 1.8278015e-05 3.3931137e-05 1.8814300e-05 7.8261115e-02
 5.6125647e-03 6.1566406e-04 1.4136229e-05]"
1901,"SAP,2X8,QSMC,使用,zmza,dowload,檔案,權限",2,GOC,5,"[2.6772660e-03 2.0404267e-01 3.3421829e-01 4.1642860e-02 3.2927620e-04
 1.9952442e-01 2.0211494e-01 1.5450313e-02]"
3448,"CAMP,CAMP,簽核,OPS,表單,網頁,簽核,選項,落差",7,網管,1,"[2.4062556e-05 5.1511269e-02 3.0310769e-02 2.7490383e-01 5.8511199e-05
 7.2043942e-04 3.4421955e-03 6.3902891e-01]"
7725,"SAP,168,QCI,Batch,無法,建立",0,BPM平台系統,4,"[5.2814811e-01 1.6313725e-05 3.3425134e-05 2.1266258e-05 4.6711051e-01
 4.1527469e-03 4.8523699e-04 3.2370626e-05]"
6700,"SAP,168,QCI,User,詢問,ZD04,裡的,Planning,Fence,意思,回答,e,mail,eddy,wu,quantatw,com",0,BPM平台系統,4,"[9.6585846e-01 2.4626248e-05 4.1063264e-05 2.1173229e-05 2.5902214e-02
 7.3118559e-03 8.3145621e-04 9.0807953e-06]"
11215,"SAP,168,QCI,sap268,權限,無法,進入",0,BPM平台系統,4,"[9.8918253e-01 1.8483224e-05 2.6958025e-05 1.2018583e-05 3.6542364e-03
 6.4849961e-03 6.1706919e-04 3.5924324e-06]"
8475,"SAP,168,QCI,立即,24,25,資料,upload,7324",0,BPM平台系統,4,"[9.8444426e-01 1.7283275e-05 2.7276088e-05 1.3232150e-05 9.1072386e-03
 5.7840319e-03 6.0184865e-04 4.8821221e-06]"
5836,"SAP,168,QCI,無法,登入,168,顯示,訊息,遠端,電腦,必需,權限,使用",0,BPM平台系統,4,"[9.8281878e-01 2.9846771e-05 4.4380929e-05 2.0674923e-05 7.4081067e-03
 8.6927135e-03 9.7994076e-04 5.5049877e-06]"
2903,"BPM,平台,系統,客人,指定,項目,申中,附件,無法,下載,出差,中,Skype,聯繫",5,SAP-2X8(QSMC),0,"[6.7828675e-03 3.8028069e-02 7.6754369e-02 7.6622320e-03 1.3637036e-04
 7.5703758e-01 1.1059355e-01 3.0049672e-03]"
7864,"SAP,168,QCI,可否,變更,開立,SO,時,部門,代碼,選擇",0,BPM平台系統,4,"[9.7952932e-01 2.4160845e-05 3.8019116e-05 1.8690882e-05 1.2282863e-02
 7.2741150e-03 8.2660950e-04 6.1776100e-06]"
1647,"BPM,平台,系統,無法,列印出來",2,GOC,0,"[5.4696621e-04 2.7476570e-01 4.3263292e-01 8.0175534e-02 1.0550588e-04
 4.3158978e-02 1.4173499e-01 2.6879413e-02]"
1370,"BPM,平台,系統,資料,無法,送出",2,GOC,0,"[4.5642717e-04 2.7372131e-01 4.2163670e-01 9.3228199e-02 9.6089469e-05
 3.1815805e-02 1.6074133e-01 1.8304130e-02]"
2725,"內部,資訊,系統,進入,假,出差,系統,工號,帶入,重,開機",5,SAP-2X8(QSMC),6,"[1.08419554e-02 3.87097406e-03 7.13692512e-03 6.15613535e-04
 1.00815894e-04 9.58920002e-01 1.81307141e-02 3.83025268e-04]"
1215,"SAP,168,QCI,user,反應,需要,刪除,job,T,code,ZV21,ZMBR,ZB99,相關,同仁,連絡,user,1415",0,BPM平台系統,4,"[9.7776550e-01 6.4698987e-05 8.5188083e-05 3.3550194e-05 2.7653528e-03
 1.7437138e-02 1.8418551e-03 6.6691632e-06]"
346,"BPM,平台,系統,BPM,系統,錯誤",6,內部資訊系統,0,"[7.3024287e-04 8.4975295e-02 9.1820352e-02 1.8223095e-01 1.3585450e-04
 5.4859514e-03 6.3435590e-01 2.6544146e-04]"
3290,"BPM,平台,系統,BPM,MRO,操作,問題",5,SAP-2X8(QSMC),0,"[4.9535502e-03 8.6148933e-02 1.6031361e-01 1.6533362e-02 1.5056139e-04
 5.9299213e-01 1.2140638e-01 1.7501518e-02]"
8528,"SAP,168,QCI,安裝,Critix,後,Myquanta,中,看不到,SAP,Icon",0,BPM平台系統,4,"[9.8164374e-01 2.1145475e-05 3.3314507e-05 1.6261374e-05 1.0645707e-02
 6.9180378e-03 7.1577961e-04 5.9874706e-06]"
2527,"內部,資訊,系統,10,假,謙和,完成,狀態,異常",3,R&D資訊系統,6,"[1.4102840e-04 1.9800869e-01 1.6513647e-01 5.2435678e-01 1.1306269e-04
 3.6903010e-03 5.9162043e-02 4.9391665e-02]"
9349,"SAP,168,QCI,can,t,print,out",0,BPM平台系統,4,"[9.8425907e-01 1.8675148e-05 2.9275692e-05 1.4064847e-05 8.8199181e-03
 6.2113572e-03 6.4262003e-04 5.0458807e-06]"
2374,"BPM,平台,系統,點選,電腦,申單,出現,錯誤,畫面",6,內部資訊系統,0,"[5.9589255e-04 1.8751644e-01 2.4913827e-01 1.5324640e-01 1.3183369e-04
 1.2279495e-02 3.9509702e-01 1.9947437e-03]"
2507,"BPM,平台,系統,無法,送出,顯示,網域,發生,問題",5,SAP-2X8(QSMC),0,"[4.4101034e-03 1.0394299e-01 1.8960987e-01 2.1056613e-02 1.5131081e-04
 5.1662993e-01 1.4708787e-01 1.7111327e-02]"
5124,"R,D,資訊,系統,重慶,同仁,權限,登入,BMS,助理,詢問,申",6,內部資訊系統,3,"[8.1978971e-04 6.7585938e-02 7.0621811e-02 1.7910726e-01 1.4588333e-04
 5.2078003e-03 6.7632884e-01 1.8258022e-04]"
6361,"BPM,平台,系統,開啟,出缺,勤,系統,簽核,頁面,列表,異常,出現,主管,簽核,資料",3,R&D資訊系統,0,"[2.9039595e-05 7.2682753e-02 3.3660159e-02 7.4131316e-01 9.7918499e-05
 4.6928402e-04 8.8214772e-03 1.4292617e-01]"
3441,"BPM,平台,系統,操作,錯誤,382",2,GOC,0,"[5.6640286e-04 2.2933860e-01 3.4253559e-01 1.1361208e-01 1.1703263e-04
 2.1793554e-02 2.8694096e-01 5.0958130e-03]"
8477,"SAP,168,QCI,I,can,t,use,printer,and,SAP,please,help,me",0,BPM平台系統,4,"[9.8179662e-01 2.7307791e-05 4.1618805e-05 2.0024074e-05 9.0796528e-03
 8.1153987e-03 9.1348041e-04 5.8857304e-06]"
3829,"SAP,2X8,QSMC,268,query,function,not,work",2,GOC,5,"[1.9368288e-03 2.1872394e-01 3.5512036e-01 5.3243335e-02 3.0830491e-04
 1.0759465e-01 2.5388035e-01 9.1921818e-03]"
2081,"SAP,168,QCI,sap33,無法,登入",0,BPM平台系統,4,"[8.4829432e-01 1.8812934e-05 3.6225963e-05 2.0926667e-05 1.4552291e-01
 5.4694833e-03 6.1812403e-04 1.9161387e-05]"
1851,"SAP,168,QCI,無法,登入",0,BPM平台系統,4,"[8.4829432e-01 1.8812934e-05 3.6225963e-05 2.0926667e-05 1.4552291e-01
 5.4694833e-03 6.1812403e-04 1.9161387e-05]"
6395,"SAP,168,QCI,ZKD9,Create,BOM,時,發生,download,file,error",0,BPM平台系統,4,"[9.8538393e-01 2.6364089e-05 3.8713766e-05 1.7786753e-05 5.6372671e-03
 8.0102896e-03 8.8104565e-04 4.6463097e-06]"
10250,"SAP,168,QCI,user,說,AI,9101,料,block,中,狀態,空白,SAP,狀態,99",0,BPM平台系統,4,"[9.7228843e-01 2.1331978e-05 3.5302517e-05 1.8096394e-05 2.0248989e-02
 6.6488534e-03 7.3124940e-04 7.7704353e-06]"
772,"SAP,2X8,QSMC,user,反應,268,SE16,ZPIR,table,看不到,月份,聯繫",2,GOC,5,"[1.1215021e-03 2.3485030e-01 3.7560678e-01 7.0616350e-02 2.2566963e-04
 5.0820325e-02 2.5860205e-01 8.1570521e-03]"
857,"BPM,平台,系統,聯絡人,A87,382",2,GOC,0,"[5.2777049e-04 2.7585360e-01 4.3396851e-01 8.0996588e-02 1.0258509e-04
 4.1990150e-02 1.3873166e-01 2.7829157e-02]"
3580,"GOC,目前,出差,重慶,廠,內外,無法,使用,Pro,E,同事,告知,需申,使用,權限,已經,申,權限,還在,簽核,中,目前,案子,緊急,需用,Pro,E,懇,提供",6,內部資訊系統,2,"[1.5576204e-02 1.5529993e-02 2.1794150e-02 1.3128131e-02 6.3697773e-04
 4.0165134e-02 8.9314669e-01 2.2791217e-05]"
7545,"SAP,168,QCI,無法,進入,168",0,BPM平台系統,4,"[9.8453921e-01 1.7471473e-05 2.7508799e-05 1.3240596e-05 8.8481149e-03
 5.9486707e-03 6.0077239e-04 4.9891605e-06]"
6576,"SAP,168,QCI,早上,更改,密碼,後,無法,登入",0,BPM平台系統,4,"[9.6924579e-01 2.2620719e-05 3.7662547e-05 1.9238423e-05 2.2848032e-02
 7.0558521e-03 7.6227187e-04 8.6129194e-06]"
9682,"SAP,168,QCI,連線,報關,巨集,存在,word,時,出現,設定,物件,變數,區塊,變數",0,BPM平台系統,4,"[9.8500752e-01 2.2545571e-05 3.4066212e-05 1.5867618e-05 6.7282142e-03
 7.4389637e-03 7.4772222e-04 5.0906292e-06]"
2540,"內部,資訊,系統,無法,申報,加班",2,GOC,6,"[6.3318916e-04 2.3502399e-01 3.6093676e-01 9.9608727e-02 1.2987446e-04
 2.6689932e-02 2.7081129e-01 6.1662756e-03]"
5787,"SAP,168,QCI,The,error,message,showed,that,user,do,not,have,the,authority,to,access,the,system",0,BPM平台系統,4,"[9.8317206e-01 3.6164391e-05 5.1942108e-05 2.4430596e-05 6.2891357e-03
 9.1944868e-03 1.2266939e-03 4.9325777e-06]"
1937,"BPM,平台,系統,使用,副總,工號,登入,簽核,卻,找,到,功能,",3,R&D資訊系統,0,"[1.1138689e-04 1.5089156e-01 1.0750825e-01 6.4607722e-01 1.2151169e-04
 2.2289045e-03 4.0741101e-02 5.2320052e-02]"
8470,"SAP,168,QCI,user,使用,ZV33,抓,COST,BOM,半小時,還抓,下來,",0,BPM平台系統,4,"[9.8393655e-01 2.0907541e-05 3.2307064e-05 1.5469952e-05 8.5535832e-03
 6.7229625e-03 7.1310927e-04 5.1349712e-06]"
549,"SAP,168,QCI,USER,帳號,無法,使用",0,BPM平台系統,4,"[9.7018033e-01 1.9290077e-05 3.2566804e-05 1.6683047e-05 2.2878522e-02
 6.2030507e-03 6.6148839e-04 7.9704705e-06]"
3798,"內部,資訊,系統,已,加入,新人,訓練,課程,無法,觀看",2,GOC,6,"[3.4211646e-04 2.5210977e-01 3.3515251e-01 1.7628953e-01 9.7783188e-05
 1.2971710e-02 2.1455750e-01 8.4791472e-03]"
5652,"網管,每天,電腦,開機,到,跳出,保護,機密,提醒,視窗,完成,開機,時間,長達,分鐘,中間,若想,開啟,outlook,outlook,變得,無敵,LAG,開啟,軟體,類似,情形,有時,使用,PLM,系統,申料號,突然,當掉",3,R&D資訊系統,7,"[3.4166434e-05 3.0425094e-02 1.1370840e-02 9.3131042e-01 1.0020003e-04
 1.8616003e-04 1.6778093e-02 9.7950157e-03]"
345,"BPM,平台,系統,系統,使用,異常,會報,error",3,R&D資訊系統,0,"[2.22951392e-04 2.52256960e-01 2.69648105e-01 3.28936338e-01
 1.07120206e-04 7.86345173e-03 1.15206793e-01 2.57582776e-02]"
1570,"SAP,2X8,QSMC,user,反應,invoice,parking,run,解決",6,內部資訊系統,5,"[0.00243519 0.19438055 0.31364417 0.05190105 0.00037463 0.10590144
 0.32621837 0.00514466]"
4665,"SAP,168,QCI,I2,System,月份,數量,全,消失,更改,麻煩",0,BPM平台系統,4,"[9.8688394e-01 2.0400214e-05 3.0542509e-05 1.3993785e-05 5.4345587e-03
 6.9304430e-03 6.8171491e-04 4.4263065e-06]"
98,"SAP,2X8,QSMC,PDM,轉到,168,已經,ok,轉到,268,QSMC,說,到,3563",2,GOC,5,"[3.7975694e-04 2.8191105e-01 4.2799002e-01 9.8910995e-02 9.4386647e-05
 2.3880212e-02 1.4659591e-01 2.0237632e-02]"
3031,"SAP,168,QCI,USER,反應,無新料號,無法,使用,ZMFW,系統",0,BPM平台系統,4,"[9.7559696e-01 1.9508661e-05 3.2117077e-05 1.6415632e-05 1.7515518e-02
 6.1302921e-03 6.8238215e-04 6.7571268e-06]"
8552,"SAP,168,QCI,t,code,MB1A,無法,扣帳",0,BPM平台系統,4,"[9.6664143e-01 1.9478881e-05 3.3229120e-05 1.7240915e-05 2.6455170e-02
 6.1527342e-03 6.7237625e-04 8.3947816e-06]"
4330,"SAP,168,QCI,無法,download,Invoice",0,BPM平台系統,4,"[9.8772603e-01 1.8181281e-05 2.7365242e-05 1.2672465e-05 5.3852121e-03
 6.2064333e-03 6.2008511e-04 4.0581772e-06]"
2868,"BPM,平台,系統,您好,BU11,Ewan,一個,AR,案子,需要,Type,C,需含,DP1,NB,拿來,做,測試,目前,查詢,到,ASUS,Zenbook,Pro,UX550VD,規格,問貴,部門,是否,電腦,轉呢,是否,有關於,申,電腦,流程,Active,Windows,key,費用,感謝",7,網管,0,"[7.2840567e-07 1.2565112e-03 7.8568031e-04 7.3006302e-03 6.7310361e-06
 1.8949157e-05 4.9957809e-05 9.9058086e-01]"
388,"CAMP,CAMP,APP,無法,登入,留職停薪,已,回來,三週",2,GOC,1,"[2.4767430e-04 2.8180864e-01 3.5280296e-01 1.7866591e-01 8.4150444e-05
 1.8280229e-02 7.1537279e-02 9.6573167e-02]"
724,"GOC,ProE,出現,需要,授權,問題",5,SAP-2X8(QSMC),2,"[3.1416609e-03 1.5345110e-01 2.6434624e-01 2.9861460e-02 1.4751049e-04
 3.6954448e-01 1.2719966e-01 5.2307822e-02]"
4143,"SAP,168,QCI,執行,ZPA2,無法,WORK",0,BPM平台系統,4,"[9.7742152e-01 1.7582692e-05 2.9095781e-05 1.4594673e-05 1.6060827e-02
 5.8399523e-03 6.0992641e-04 6.4738829e-06]"
8471,"SAP,168,QCI,user,反應,無法,download",0,BPM平台系統,4,"[9.8281199e-01 1.9120098e-05 3.0243231e-05 1.4679390e-05 1.0161622e-02
 6.2994356e-03 6.5757474e-04 5.4063157e-06]"
5152,"SAP,168,QCI,Some,of,the,T,Code,that,user,can,t,be,use,but,these,T,code,can,be,used,before,changing,to,layer,login",0,BPM平台系統,4,"[9.7569555e-01 7.0872957e-05 9.9077690e-05 4.6923931e-05 8.7539172e-03
 1.3030139e-02 2.2967847e-03 6.7909391e-06]"
1277,"SAP,2X8,QSMC,BOM,無法,轉,SAP298,ECN,06,6079",2,GOC,5,"[9.3014509e-04 2.4837647e-01 3.9789271e-01 7.2457805e-02 1.9304112e-04
 4.8431609e-02 2.2054224e-01 1.1176014e-02]"
819,"BPM,平台,系統,無法,上傳,附檔",2,GOC,0,"[3.18795821e-04 2.87246048e-01 4.20519888e-01 1.13251485e-01
 7.92253995e-05 2.26941202e-02 1.30284905e-01 2.56055482e-02]"
1065,"BPM,平台,系統,無法,上傳,合約",2,GOC,0,"[4.5216570e-04 2.7820513e-01 4.3113768e-01 8.8854313e-02 9.4682313e-05
 3.3811029e-02 1.4394240e-01 2.3502631e-02]"
2664,"BPM,平台,系統,Please,help,me,cancel,application,form,due,to,wrong,entered,information",3,R&D資訊系統,0,"[1.2943202e-04 1.7343237e-01 1.3621782e-01 5.1984489e-01 1.1462099e-04
 4.1198544e-03 3.3384532e-02 1.3275649e-01]"
7825,"SAP,168,QCI,無法,登入,34,TEL",0,BPM平台系統,4,"[9.7299969e-01 1.7970760e-05 3.0233297e-05 1.5416363e-05 2.0446645e-02
 5.8597038e-03 6.2305649e-04 7.2433313e-06]"
222,"BPM,平台,系統,同事,公號,818,密碼,過期,無法,登入,使用,mail,quantatw,com,進入,更改,密碼,出現,錯誤,此處,需要,物件",3,R&D資訊系統,0,"[2.32041799e-04 2.54196882e-01 2.77121753e-01 3.15103054e-01
 1.12677226e-04 7.06947083e-03 1.24434732e-01 2.17293929e-02]"
1808,"BPM,平台,系統,無法,簽核,",2,GOC,0,"[3.7534459e-04 2.8369993e-01 4.3081990e-01 9.7426154e-02 8.3152139e-05
 2.8492257e-02 1.3295059e-01 2.6152736e-02]"
397,"SAP,168,QCI,User,168,帳號,201,被鎖,使用,聯絡",0,BPM平台系統,4,"[9.8664176e-01 2.1738848e-05 3.2321979e-05 1.4757730e-05 5.3715291e-03
 7.1910168e-03 7.2242232e-04 4.4523640e-06]"
2129,"CAMP,加入,專案,表單,內容,到任,資料",2,GOC,1,"[5.09754522e-04 2.78858572e-01 4.37816411e-01 8.00763890e-02
 1.01612124e-04 4.11489531e-02 1.28911436e-01 3.25769037e-02]"
475,"BPM,平台,系統,客戶,申,無線,網路,申單,訪客,申單,導入",2,GOC,0,"[3.7050369e-04 2.7324611e-01 4.0131077e-01 1.1877002e-01 8.9805151e-05
 2.1866174e-02 1.6931000e-01 1.5036604e-02]"
3789,"內部,資訊,系統,無法,觀看,課程",2,GOC,6,"[6.9749134e-04 2.3139735e-01 3.5809842e-01 9.5083930e-02 1.3770701e-04
 3.0203408e-02 2.7835795e-01 6.0237246e-03]"
21458,"BPM,平台,系統,舞法,升級,Office,Scan,代理,程式,etc,畫面",2,GOC,0,"[3.0578143e-04 2.7823755e-01 3.8149032e-01 1.5166928e-01 8.7922563e-05
 1.6991222e-02 1.5320238e-01 1.8015519e-02]"
626,"BPM,平台,系統,傳送,後,出現,STTP,錯誤,訊息",6,內部資訊系統,0,"[7.2835945e-04 2.0520967e-01 3.0468014e-01 1.0944792e-01 1.4195306e-04
 2.2082184e-02 3.5450739e-01 3.2023590e-03]"
3394,"內部,資訊,系統,無法,傳上,考績",2,GOC,6,"[1.1397566e-03 2.2128056e-01 3.5548902e-01 7.2073631e-02 1.9521524e-04
 5.5652618e-02 2.8775731e-01 6.4118742e-03]"
8986,"SAP,168,QCI,無法,logon",0,BPM平台系統,4,"[9.7852713e-01 1.6422657e-05 2.7190239e-05 1.3616716e-05 1.5300521e-02
 5.5369148e-03 5.7198521e-04 6.1646188e-06]"
6246,"SAP,168,QCI,無法,順利,登錄",0,BPM平台系統,4,"[9.8799962e-01 1.7938683e-05 2.6937885e-05 1.2405977e-05 5.1422622e-03
 6.1878664e-03 6.0903962e-04 3.9972024e-06]"
8934,"內部,資訊,系統,申一個,星期,訪客,無線,需求,今天,無線,work",3,R&D資訊系統,6,"[2.1793316e-04 2.1479827e-01 2.0516513e-01 4.3170801e-01 1.1783148e-04
 5.1363069e-03 1.2722114e-01 1.5635338e-02]"
8476,"SAP,168,QCI,無法,連線,EDI,810",0,BPM平台系統,4,"[8.3643848e-01 1.9110244e-05 3.6897138e-05 2.1445529e-05 1.5729655e-01
 5.5449023e-03 6.2217569e-04 2.0410513e-05]"
9444,"內部,資訊,系統,使用,門禁,系統,問題",5,SAP-2X8(QSMC),6,"[6.7284633e-03 8.4127821e-03 1.5790274e-02 1.2329631e-03 8.2546954e-05
 9.4092309e-01 2.5855115e-02 9.7472273e-04]"
578,"CAMP,22,收到,MIS,信件,說,CAMP,新增,iworkflow,功能,我點,顯示,簽核,表單,實際,BPM,簽核,卻,有待,簽核,表單,麻煩,確認,一下,thanks",7,網管,1,"[3.5451896e-07 5.2672043e-04 3.4502833e-04 2.8624609e-03 3.6567515e-06
 9.5384476e-06 1.8964818e-05 9.9623328e-01]"
6770,"SAP,168,QCI,使用,va02,建立,發票,時,更改,ship,to,地址",0,BPM平台系統,4,"[9.7488755e-01 2.3783254e-05 3.8488564e-05 1.9344447e-05 1.6996803e-02
 7.2182007e-03 8.0837624e-04 7.3587626e-06]"
3021,"R,D,資訊,系統,進入,FTP,網頁,模式,無法,轉換,進入,檔案,總管,模式,無法,上傳,檔案",7,網管,3,"[4.8699576e-07 7.5206585e-04 4.7585141e-04 4.6550240e-03 5.8319765e-06
 1.2678422e-05 3.0483736e-05 9.9406767e-01]"
13642,"網管,一台,git,server,客人,今天,反應,現在,無法,連線,之前,內網,ip,10,241,57,12,在內,網連,問題,外網,ip,220,128,79,94,客人,今天,反應,無法,連線,客人,反應,Could,you,help,to,check,the,Q35,code,server,status,XRSpace,can,’,t,access,git,server,ndsrv,wap,quanta,corp,220,128,79,94,now,上限,30,個躍,點上,追蹤,220,128,79,94,路,ms,ms,ms,192,168,ms,ms,ms,h254,s98,ts,hinet,net,168,95,98,254,ms,ms,ms,tpn2,3301,hinet,net,168,95,22,46,ms,ms,ms,tpdt,3011,hinet,net,220,128,14,ms,ms,ms,r4041,s2,tp,hinet,net,220,128,10,89,ms,ms,ms,203,66,74,201,hinet,ip,hinet,net,203,66,74,201,要求,等候,逾時,31,ms,50,ms,51,ms,220,128,79,94,要求,等候,逾時,10,要求,等候,逾時",3,R&D資訊系統,7,"[0.02076341 0.16244845 0.17492348 0.24325137 0.01024492 0.07127884
 0.14341018 0.1736793 ]"
3504,"BPM,平台,系統,BPM,號碼,APP63,簽核,表單,異常,無法,正常,顯示,簽核,人員,清單",7,網管,0,"[4.7815179e-06 1.4193488e-02 7.4289902e-03 9.8116986e-02 2.7373719e-05
 1.3329256e-04 7.0256286e-04 8.7939250e-01]"
